[2014, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Sveučilišni odjel za stručne studije', 'Izvanredni', 'Elektroenergetika (izvanredni, stručni)', 'Split', 22.0, 52.0, 10.0, 0.45, 0, 18.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Šumarski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Drvna tehnologija (stručni)', 'Zagreb', 40.0, 35.0, 12.0, 0.3, 0, 18.0]
[2014, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Osijeku', 'Redovni', 'Psihologija', 'Osijek', 18.0, 167.0, 44.0, 2.44, 0, 18.0]
[2014, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Katolički bogoslovni fakultet Sveučilišta u Splitu', 'Redovni', 'Teološko - katehetski studij', 'Split', 22.0, 79.0, 24.0, 1.09, 0, 18.0]
[2014, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Pomorski fakultet Sveučilišta u Rijeci', 'Izvanredni', 'Nautika i tehnologija pomorskog prometa (izvanredni)', 'Rijeka', 18.0, 112.0, 21.0, 1.17, 0, 18.0]
[2014, 'l', 'Sveučilište u Dubrovniku', 'Javna sveučilišta', 'Odjel za akvakulturu Sveučilišta u Dubrovniku', 'Redovni', 'Akvakultura', 'Dubrovnik', 21.0, 82.0, 12.0, 0.57, 0, 18.0]
[2014, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Strojarski fakultet u Slavonskom Brodu Sveučilišta u Osijeku', 'Izvanredni', 'Strojarstvo (izvanredni)', 'Slavonski Brod', 30.0, 43.0, 15.0, 0.5, 0, 18.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet prometnih znanosti Sveučilišta u Zagrebu', 'Redovni', 'Aeronautika - modul civilni pilot', 'Zagreb', 20.0, 114.0, 44.0, 2.2, 0, 18.0]
[2014, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Akademija primijenjenih umjetnosti', 'Redovni', 'Likovna pedagogija', 'Rijeka', 21.0, 71.0, 32.0, 1.52, 0, 17.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Hrvatski studiji Sveučilišta u Zagrebu', 'Redovni', 'Sociologija (dvopredmetni)', 'Zagreb', 50.0, 74.0, 3.0, 0.06, 0, 17.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Prirodoslovno-matematički fakultet Sveučilišta u Zagrebu', 'Redovni', 'Fizika i informatika; smjer: nastavnički', 'Zagreb', 32.0, 79.0, 8.0, 0.25, 0, 17.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Grafički fakultet Sveučilišta u Zagrebu', 'Redovni', 'Grafička tehnologija, smjer: Dizajn grafičkih proizvoda', 'Zagreb', 47.0, 81.0, 37.0, 0.79, 0, 17.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Hrvatski studiji Sveučilišta u Zagrebu', 'Redovni', 'Latinski jezik (dvopredmetni)', 'Zagreb', 30.0, 44.0, 1.0, 0.03, 0, 17.0]
[2014, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Sveučilišni odjel za stručne studije', 'Izvanredni', 'Konstrukcijsko strojarstvo (izvanredni, stručni)', 'Split', 22.0, 50.0, 12.0, 0.55, 0, 16.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Nederlandistika (dvopredmetni)', 'Zagreb', 16.0, 401.0, 17.0, 1.06, 0, 16.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Rumunjski jezik i književnost (dvopredmetni)', 'Zagreb', 18.0, 169.0, 3.0, 0.17, 0, 16.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Prirodoslovno-matematički fakultet Sveučilišta u Zagrebu', 'Redovni', 'Fizika; smjer: nastavnički', 'Zagreb', 22.0, 98.0, 5.0, 0.23, 0, 16.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Prirodoslovno-matematički fakultet Sveučilišta u Zagrebu', 'Redovni', 'Matematika i fizika; smjer: nastavnički', 'Zagreb', 38.0, 127.0, 14.0, 0.37, 0, 16.0]
[2014, 'l', 'Veleučilište "Marko Marulić" u Kninu', 'Javna veleučilišta', 'Veleučilište "Marko Marulić" u Kninu', 'Redovni', 'Prehrambena tehnologija (stručni)', 'Knin', 60.0, 72.0, 10.0, 0.17, 0, 16.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet prometnih znanosti Sveučilišta u Zagrebu', 'Izvanredni', 'Inteligentni transportni sustavi i logistika (izvanredni)', 'Zagreb', 35.0, 58.0, 11.0, 0.31, 0, 16.0]
[2014, 'l', 'Veleučilište u Rijeci', 'Javna veleučilišta', 'Veleučilište u Rijeci', 'Izvanredni', 'Telematika (izvanredni, stručni)', 'Rijeka', 25.0, 39.0, 9.0, 0.36, 0, 16.0]
[2014, 'l', 'Sveučilište Sjever', 'Javna sveučilišta', 'Sveučilište Sjever', 'Redovni', 'Medijski dizajn', 'Koprivnica', 15.0, 83.0, 23.0, 1.53, 0, 15.0]
[2014, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Rijeci', 'Redovni', 'Pedagogija (jednopredmetni)', 'Rijeka', 17.0, 284.0, 38.0, 2.24, 0, 15.0]
[2014, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Prirodoslovno-matematički fakultet Sveučilišta u Splitu', 'Redovni', 'Matematika i fizika', 'Split', 22.0, 63.0, 15.0, 0.68, 0, 15.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Kineziološki fakultet Sveučilišta u Zagrebu', 'Izvanredni', 'Izobrazba trenera; smjer: Sportska rekreacija (izvanredni, stručni)', 'Zagreb', 30.0, 75.0, 16.0, 0.53, 0, 15.0]
[2014, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Fakultet elektrotehnike, strojarstva i brodogradnje Sveučilišta u Splitu', 'Redovni', 'Brodogradnja', 'Split', 30.0, 104.0, 10.0, 0.33, 0, 15.0]
[2014, 'l', 'Visoka škola za menadžment i dizajn "Aspira"', 'Privatne visoke škole', 'Visoka škola za menadžment i dizajn "Aspira"', 'Redovni', 'Sportski menadžment (stručni)', 'Split', 65.0, 81.0, 13.0, 0.2, 0, 15.0]
[2014, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Rijeci', 'Redovni', 'Pedagogija (dvopredmetni)', 'Rijeka', 17.0, 310.0, 12.0, 0.71, 0, 15.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Muzička akademija Sveučilišta u Zagrebu', 'Redovni', 'Glazbena pedagogija', 'Zagreb', 15.0, 47.0, 22.0, 1.47, 0, 15.0]
[2014, 'l', 'Veleučilište Velika Gorica', 'Privatna veleučilišta', 'Veleučilište Velika Gorica', 'Izvanredni', 'Održavanje računalnih sustava (izvanredni, stručni)', 'Velika Gorica', 20.0, 59.0, 9.0, 0.45, 0, 15.0]
[2014, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Fakultet zdravstvenih studija Sveučilišta u Rijeci', 'Redovni', 'Radiološka tehnologija (stručni)', 'Rijeka', 15.0, 102.0, 18.0, 1.2, 0, 15.0]
[2014, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Fakultet zdravstvenih studija Sveučilišta u Rijeci', 'Redovni', 'Primaljstvo (stručni)', 'Rijeka', 15.0, 95.0, 31.0, 2.07, 0, 15.0]
[2014, 'l', 'DIU Libertas Međunarodno sveučilište', 'Privatna sveučilišta', 'DIU Libertas Međunarodno sveučilište', 'Redovni', 'Gluma', 'Zagreb', 60.0, 39.0, 9.0, 0.15, 0, 15.0]
[2014, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Pomorski fakultet Sveučilišta u Rijeci', 'Izvanredni', 'Brodostrojarstvo (izvanredni)', 'Rijeka', 20.0, 60.0, 11.0, 0.55, 0, 15.0]
[2014, 'l', 'Zdravstveno veleučilište u Zagrebu', 'Javna veleučilišta', 'Zdravstveno veleučilište u Zagrebu', 'Izvanredni', 'Medicinsko-laboratorijska dijagnostika (izvanredni, stručni)', 'Zagreb', 15.0, 233.0, 27.0, 1.8, 0, 15.0]
[2014, 'l', 'Sveučilište Sjever', 'Javna sveučilišta', 'Sveučilište Sjever', 'Izvanredni', 'Multimedija, oblikovanje i primjena (izvanredni, stručni)', 'Varaždin', 15.0, 74.0, 17.0, 1.13, 0, 15.0]
[2014, 'l', 'Sveučilište u Dubrovniku', 'Javna sveučilišta', 'Pomorski odjel Sveučilišta u Dubrovniku', 'Redovni', 'Pomorske tehnologije jahta i marina', 'Dubrovnik', 16.0, 93.0, 14.0, 0.88, 0, 15.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet prometnih znanosti Sveučilišta u Zagrebu', 'Redovni', 'Aeronautika - modul kontrolor leta', 'Zagreb', 15.0, 113.0, 23.0, 1.53, 0, 15.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Hrvatski studiji Sveučilišta u Zagrebu', 'Redovni', 'Povijest (jednopredmetni)', 'Zagreb', 15.0, 197.0, 28.0, 1.87, 0, 15.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Tekstilno-tehnološki fakultet Sveučilišta u Zagrebu', 'Redovni', 'Tekstilna, odjevna i obućarska tehnologija; smjerovi: Tekstilna tehnologija, Odjevna tehnologija i Obućarska tehnologija (stručni)', 'Varaždin', 60.0, 56.0, 10.0, 0.17, 0, 15.0]
[2014, 'l', 'Veleučilište u Rijeci', 'Javna veleučilišta', 'Veleučilište u Rijeci', 'Redovni', 'Željeznički promet (stručni)', 'Rijeka', 15.0, 149.0, 26.0, 1.73, 0, 15.0]
[2014, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Pomorski fakultet Sveučilišta u Splitu', 'Izvanredni', 'Brodostrojarstvo (izvanredni)', 'Split', 15.0, 82.0, 14.0, 0.93, 0, 15.0]
[2014, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Osijeku', 'Redovni', 'Hrvatski jezik i književnost (jednopredmetni)', 'Osijek', 14.0, 53.0, 21.0, 1.5, 0, 14.0]
[2014, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Osijeku', 'Redovni', 'Njemački jezik i književnost (jednopredmetni)', 'Osijek', 14.0, 77.0, 21.0, 1.5, 0, 14.0]
[2014, 'l', 'Veleučilište Velika Gorica', 'Privatna veleučilišta', 'Veleučilište Velika Gorica', 'Izvanredni', 'Upravljanje u kriznim uvjetima (izvanredni, stručni)', 'Velika Gorica', 30.0, 60.0, 10.0, 0.33, 0, 14.0]
[2014, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Odjel zdravstvenih studija Sveučilišta u Splitu', 'Redovni', 'Radiološka tehnologija', 'Split', 13.0, 288.0, 34.0, 2.62, 0, 14.0]
[2014, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Odjel zdravstvenih studija Sveučilišta u Splitu', 'Redovni', 'Medicinska laboratorijska dijagnostika', 'Split', 14.0, 317.0, 44.0, 3.14, 0, 14.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Hrvatski studiji Sveučilišta u Zagrebu', 'Redovni', 'Sociologija (jednopredmetni)', 'Zagreb', 14.0, 53.0, 9.0, 0.64, 0, 14.0]
[2014, 'l', 'Veleučilište u Šibeniku', 'Javna veleučilišta', 'Veleučilište u Šibeniku', 'Izvanredni', 'Promet;smjerovi: Cestovni promet, Poštanski promet (izvanredni, stručni)', 'Šibenik', 40.0, 45.0, 12.0, 0.3, 0, 14.0]
[2014, 'l', 'Sveučilište Jurja Dobrile u Puli', 'Javna sveučilišta', 'Fakultet ekonomije i turizma Dr. Mijo Mirković Sveučilišta u Puli', 'Izvanredni', 'Poslovna ekonomija; smjerovi: Financijski management, Marketinško upravljanje, Management i poduzetništvo; Turizam; Informatički menadžment (izvanredni)', 'Pula', 150.0, 60.0, 8.0, 0.05, 0, 14.0]
[2014, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Osijeku', 'Redovni', 'Engleski jezik i književnost i Hrvatski jezik i književnost ', 'Osijek', 13.0, 210.0, 29.0, 2.23, 0, 13.0]
[2014, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Odjel zdravstvenih studija Sveučilišta u Splitu', 'Redovni', 'Primaljstvo', 'Split', 13.0, 192.0, 33.0, 2.54, 0, 13.0]
[2014, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Odjel zdravstvenih studija Sveučilišta u Splitu', 'Redovni', 'Fizioterapija', 'Split', 13.0, 374.0, 55.0, 4.23, 0, 13.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Akademija likovnih umjetnosti Sveučilišta u Zagrebu', 'Redovni', 'Slikarstvo', 'Zagreb', 14.0, 60.0, 40.0, 2.86, 0, 13.0]
[2014, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Građevinski fakultet Sveučilišta u Rijeci', 'Izvanredni', 'Građevinarstvo (izvanredni, stručni)', 'Rijeka', 13.0, 65.0, 11.0, 0.85, 0, 13.0]
[2014, 'l', 'Visoka poslovna škola Libertas', 'Privatne visoke škole', 'Visoka poslovna škola Libertas ', 'Redovni', 'Turistički i hotelski menadžment (stručni)', 'Zagreb', 75.0, 95.0, 11.0, 0.15, 0, 13.0]
[2014, 'l', 'Sveučilište Jurja Dobrile u Puli', 'Javna sveučilišta', 'Fakultet informatike u Puli', 'Izvanredni', 'Informatika (izvanredni)', 'Pula', 40.0, 49.0, 10.0, 0.25, 0, 13.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Akademija likovnih umjetnosti Sveučilišta u Zagrebu', 'Redovni', 'Animirani film i novi mediji', 'Zagreb', 14.0, 65.0, 38.0, 2.71, 0, 12.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Akademija likovnih umjetnosti Sveučilišta u Zagrebu', 'Redovni', 'Likovna kultura', 'Zagreb', 16.0, 48.0, 23.0, 1.44, 0, 12.0]
[2014, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Pomorski fakultet Sveučilišta u Rijeci', 'Izvanredni', 'Elektroničke i informatičke tehnologije u pomorstvu (izvanredni)', 'Rijeka', 12.0, 46.0, 6.0, 0.5, 0, 12.0]
[2014, 'l', 'Sveučilište Jurja Dobrile u Puli', 'Javna sveučilišta', 'Fakultet ekonomije i turizma Dr. Mijo Mirković Sveučilišta u Puli', 'Izvanredni', 'Ekonomija (izvanredni)', 'Pula', 20.0, 43.0, 9.0, 0.45, 0, 12.0]
[2014, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Ekonomski fakultet Sveučilišta u Splitu', 'Izvanredni', 'Poslovna ekonomija (izvanredni)', 'Split', 40.0, 48.0, 6.0, 0.15, 0, 12.0]
[2014, 'l', 'Visoka poslovna škola PAR', 'Privatne visoke škole', 'Visoka poslovna škola PAR', 'Redovni', 'Poslovno upravljanje (stručni)', 'Rijeka', 40.0, 35.0, 4.0, 0.1, 0, 12.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Kineziološki fakultet Sveučilišta u Zagrebu', 'Redovni', 'Izobrazba trenera; smjer: Fitnes (stručni)', 'Zagreb', 10.0, 274.0, 60.0, 6.0, 0, 11.0]
[2014, 'l', 'Visoka škola za informacijske tehnologije u Zagrebu', 'Privatne visoke škole', 'Visoka škola za informacijske tehnologije u Zagrebu', 'Izvanredni', 'Informacijska tehnologija (izvanredni, stručni)', 'Zagreb', 75.0, 57.0, 9.0, 0.12, 0, 11.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Grčki jezik i književnost (dvopredmetni)', 'Zagreb', 16.0, 54.0, 4.0, 0.25, 0, 11.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Muzička akademija Sveučilišta u Zagrebu', 'Redovni', 'Studij za instrumentaliste; smjer: Klavir', 'Zagreb', 12.0, 30.0, 21.0, 1.75, 0, 11.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Muzička akademija Sveučilišta u Zagrebu', 'Redovni', 'Pjevanje', 'Zagreb', 11.0, 52.0, 30.0, 2.73, 0, 11.0]
[2014, 'l', 'Sveučilište u Dubrovniku', 'Javna sveučilišta', 'Odjel za ekonomiju i poslovnu ekonomiju Sveučilišta u Dubrovniku', 'Redovni', 'Ekonomija; studijski smjer: Ekonomija', 'Dubrovnik', 16.0, 88.0, 7.0, 0.44, 0, 11.0]
[2014, 'l', 'Sveučilište u Dubrovniku', 'Javna sveučilišta', 'Odjel za umjetnost i restauraciju Sveučilišta u Dubrovniku', 'Redovni', 'Konzervacija - restauracija; smjerovi: Drvo, Papir, Tekstil, Metal, Keramika', 'Dubrovnik', 13.0, 44.0, 19.0, 1.46, 0, 11.0]
[2014, 'l', 'Veleučilište u Šibeniku', 'Javna veleučilišta', 'Veleučilište u Šibeniku', 'Izvanredni', 'Upravni studij (izvanredni, stručni)', 'Šibenik', 110.0, 41.0, 9.0, 0.08, 0, 11.0]
[2014, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Osijeku', 'Redovni', 'Hrvatski jezik i književnost i Njemački jezik i književnost', 'Osijek', 10.0, 32.0, 6.0, 0.6, 0, 10.0]
[2014, 'l', 'Sveučilište Sjever', 'Javna sveučilišta', 'Sveučilište Sjever', 'Izvanredni', 'Tehnička i gospodarska logistika (izvanredni, stručni)', 'Varaždin', 10.0, 56.0, 12.0, 1.2, 0, 10.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet filozofije i religijskih znanosti', 'Redovni', 'Filozofija (jednopredmetni)', 'Zagreb', 10.0, 188.0, 12.0, 1.2, 0, 10.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Kineziološki fakultet Sveučilišta u Zagrebu', 'Redovni', 'Izobrazba trenera; smjer: Sportska rekreacija (stručni)', 'Zagreb', 10.0, 165.0, 12.0, 1.2, 0, 10.0]
[2014, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Osijeku', 'Redovni', 'Mađarski jezik i književnost i Hrvatski jezik i književnost', 'Osijek', 10.0, 94.0, 18.0, 1.8, 0, 10.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Talijanistika (jednopredmetni)', 'Zagreb', 11.0, 60.0, 13.0, 1.18, 0, 10.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Prirodoslovno-matematički fakultet Sveučilišta u Zagrebu', 'Redovni', 'Geografija i povijest; smjer: nastavnički', 'Zagreb', 10.0, 64.0, 16.0, 1.6, 0, 10.0]
[2014, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Osijeku', 'Redovni', 'Pedagogija i Povijest', 'Osijek', 10.0, 49.0, 20.0, 2.0, 0, 10.0]
[2014, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Osijeku', 'Redovni', 'Engleski jezik i književnost i Filozofija', 'Osijek', 10.0, 45.0, 16.0, 1.6, 0, 10.0]
[2014, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Osijeku', 'Redovni', 'Engleski jezik i književnost i Pedagogija', 'Osijek', 10.0, 134.0, 23.0, 2.3, 0, 10.0]
[2014, 'l', 'Sveučilište Josipa Jurja Strossmayera u Osijeku', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Osijeku', 'Redovni', 'Engleski jezik i književnost i Povijest', 'Osijek', 10.0, 71.0, 18.0, 1.8, 0, 10.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Povijest i geografija; smjer: nastavnički', 'Zagreb', 11.0, 44.0, 11.0, 1.0, 0, 10.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Kineziološki fakultet Sveučilišta u Zagrebu', 'Redovni', 'Izobrazba trenera; smjer: Kondicijska priprema sportaša (stručni)', 'Zagreb', 10.0, 296.0, 45.0, 4.5, 0, 10.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Filozofski fakultet Sveučilišta u Zagrebu', 'Redovni', 'Arheologija (jednopredmetni)', 'Zagreb', 11.0, 204.0, 16.0, 1.45, 0, 10.0]
[2014, 'l', 'Sveučilište Sjever', 'Javna sveučilišta', 'Sveučilište Sjever', 'Izvanredni', 'Elektrotehnika; smjerovi: Automatizacija, Biomedicinska elektronika (izvanredni, stručni)', 'Varaždin', 10.0, 37.0, 6.0, 0.6, 0, 10.0]
[2014, 'l', 'Sveučilište Sjever', 'Javna sveučilišta', 'Sveučilište Sjever', 'Izvanredni', 'Graditeljstvo (izvanredni, stručni)', 'Varaždin', 10.0, 62.0, 19.0, 1.9, 0, 10.0]
[2014, 'l', 'Sveučilište Sjever', 'Javna sveučilišta', 'Sveučilište Sjever', 'Izvanredni', 'Proizvodno strojarstvo (izvanredni, stručni)', 'Varaždin', 10.0, 44.0, 11.0, 1.1, 0, 10.0]
[2014, 'l', 'Sveučilište Jurja Dobrile u Puli', 'Javna sveučilišta', 'Muzička akademija Sveučilišta u Puli', 'Redovni', 'Glazbena pedagogija', 'Pula', 16.0, 33.0, 14.0, 0.88, 0, 10.0]
[2014, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Umjetnička akademija Sveučilišta u Splitu', 'Redovni', 'Dizajn vizualnih komunikacija', 'Split', 10.0, 84.0, 35.0, 3.5, 0, 10.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Fakultet organizacije i informatike u Varaždinu Sveučilišta u Zagrebu', 'Izvanredni', 'Informacijski sustavi i Poslovni sustavi (izvanredni)', 'Varaždin', 10.0, 40.0, 6.0, 0.6, 0, 10.0]
[2014, 'l', 'Visoko gospodarsko učilište u Križevcima', 'Javne visoke škole', 'Visoko gospodarsko učilište u Križevcima', 'Izvanredni', 'Poljoprivreda (izvanredni, stručni)', 'Križevci', 60.0, 53.0, 17.0, 0.28, 0, 10.0]
[2014, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Ekonomski fakultet Sveučilišta u Rijeci', 'Redovni', 'Poslovna ekonomija; smjer: Međunarodno poslovanje (na engleskome jeziku)', 'Rijeka', 60.0, 198.0, 26.0, 0.43, 0, 10.0]
[2014, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Pomorski fakultet Sveučilišta u Splitu', 'Izvanredni', 'Pomorski menadžment (izvanredni)', 'Split', 10.0, 95.0, 6.0, 0.6, 0, 10.0]
[2014, 'l', 'Sveučilište u Splitu', 'Javna sveučilišta', 'Pomorski fakultet Sveučilišta u Splitu', 'Izvanredni', 'Pomorske tehnologije jahta i marina (izvanredni)', 'Split', 10.0, 88.0, 9.0, 0.9, 0, 10.0]
[2014, 'l', 'DIU Libertas Međunarodno sveučilište', 'Privatna sveučilišta', 'DIU Libertas Međunarodno sveučilište', 'Redovni', 'Međunarodni odnosi', 'Zagreb', 60.0, 38.0, 7.0, 0.12, 0, 9.0]
[2014, 'l', 'Visoka poslovna škola Libertas', 'Privatne visoke škole', 'Visoka poslovna škola Libertas ', 'Redovni', 'Poslovna ekonomija (stručni)', 'Kutina', 60.0, 14.0, 11.0, 0.18, 0, 9.0]
[2014, 'l', 'Sveučilište u Rijeci', 'Javna sveučilišta', 'Pomorski fakultet Sveučilišta u Rijeci', 'Izvanredni', 'Tehnologija i organizacija prometa (izvanredni)', 'Rijeka', 9.0, 51.0, 4.0, 0.44, 0, 9.0]
[2014, 'l', 'Veleučilište "Lavoslav Ružička" u Vukovaru', 'Javna veleučilišta', 'Veleučilište "Lavoslav Ružička" u Vukovaru', 'Izvanredni', 'Trgovina (izvanredni, stručni)', 'Vukovar', 20.0, 27.0, 10.0, 0.5, 0, 9.0]
[2014, 'l', 'Sveučilište u Zagrebu', 'Javna sveučilišta', 'Katolički bogoslovni fakultet Sveučilišta u Zagrebu', 'Redovni', 'Filozofsko - teološki studij', 'Rijeka', 36.0, 20.0, 12.0, 0.33, 0, 9.0]
[2014, 'l', 'Visoka poslovna škola Libertas', 'Privatne visoke škole', 'Visoka poslovna škola Libertas ', 'Redovni', 'Poslovna ekonomija (stručni)', 'Zagreb', 170.0, 46.0, 9.0, 0.05, 0, 9.0]
[2014, 'l', 'Veleučilište u Šibeniku', 'Javna veleučilišta', 'Veleučilište u Šibeniku', 'Izvanredni', 'Turistički menadžment (izvanredni, stručni)', 'Šibenik', 60.0, 49.0, 6.0, 0.1, 0, 9.0]
[2014, 'l', 'Sveučilište u Zadru', 'Javna sveučilišta', 'Pomorski odjel Sveučilišta u Zadru', 'Izvanredni', 'Brodostrojarstvo i tehnologija pomorskog prometa  (izvanredni)', 'Zadar', 30.0, 35.0, 2.0, 0.07, 0, 9.0]
[2014, 'l', 'Visoka poslovna škola Libertas', 'Privatne visoke škole', 'Visoka poslovna škola Libertas ', 'Redovni', 'Menadžment športa i športskih djelatnosti (stručni)', 'Zagreb', 30.0, 56.0, 4.0, 0.13, 0, 9.0]
